"ExitSpeed","Angle","xwOBA"
73,-3,0.16414
74,-3,0.1565
75,-3,0.15396
76,-3,0.13982
77,-3,0.15449
78,-3,0.18267
79,-3,0.1881
80,-3,0.22604
81,-3,0.25641
82,-3,0.24504
83,-3,0.26627
84,-3,0.2791
85,-3,0.27765
86,-3,0.2946
87,-3,0.29803
88,-3,0.30918
89,-3,0.33346
90,-3,0.34909
91,-3,0.34241
92,-3,0.34145
93,-3,0.33938
94,-3,0.3487
95,-3,0.36887
96,-3,0.37809
97,-3,0.37781
98,-3,0.3936
99,-3,0.40664
100,-3,0.41113
101,-3,0.4248
102,-3,0.42623
103,-3,0.42843
104,-3,0.44063
105,-3,0.45255
106,-3,0.45096
107,-3,0.45848
108,-3,0.47912
109,-3,0.50343
110,-3,0.51115
111,-3,0.53602
112,-3,0.50638
113,-3,0.41711
114,-3,0.43792
115,-3,0.404
18,-2,0.466
19,-2,0.5005
20,-2,0.50583
21,-2,0.44241
22,-2,0.37639
23,-2,0.3598
24,-2,0.29714
25,-2,0.30388
26,-2,0.29871
27,-2,0.27409
28,-2,0.35213
29,-2,0.38585
30,-2,0.42921
31,-2,0.45281
32,-2,0.43508
33,-2,0.42983
34,-2,0.46607
35,-2,0.49776
36,-2,0.52677
37,-2,0.54231
38,-2,0.47267
39,-2,0.45333
40,-2,0.43914
41,-2,0.4015
42,-2,0.44605
43,-2,0.43109
44,-2,0.39128
45,-2,0.36413
46,-2,0.32773
47,-2,0.24119
48,-2,0.22225
49,-2,0.2256
50,-2,0.24295
51,-2,0.24636
52,-2,0.22243
53,-2,0.21738
54,-2,0.19833
55,-2,0.19217
56,-2,0.16838
57,-2,0.15072
58,-2,0.13452
59,-2,0.12981
60,-2,0.14696
61,-2,0.16184
62,-2,0.17491
63,-2,0.14845
64,-2,0.14383
65,-2,0.14061
66,-2,0.12777
67,-2,0.13745
68,-2,0.13388
69,-2,0.16105
70,-2,0.16878
71,-2,0.18288
72,-2,0.19411
73,-2,0.18532
74,-2,0.18499
75,-2,0.18609
76,-2,0.18245
77,-2,0.18856
78,-2,0.21701
79,-2,0.21472
80,-2,0.23202
81,-2,0.26721
82,-2,0.2488
83,-2,0.27078
84,-2,0.30484
85,-2,0.29566
86,-2,0.32409
87,-2,0.32995
88,-2,0.32727
89,-2,0.35466
90,-2,0.36477
91,-2,0.37149
92,-2,0.3769
93,-2,0.37524
94,-2,0.38172
95,-2,0.38774
96,-2,0.40029
97,-2,0.40102
98,-2,0.41011
99,-2,0.42021
100,-2,0.41485
101,-2,0.42419
102,-2,0.43916
103,-2,0.45323
104,-2,0.47699
105,-2,0.48802
106,-2,0.4831
107,-2,0.47982
108,-2,0.48702
109,-2,0.51809
110,-2,0.50254
111,-2,0.5378
112,-2,0.51932
113,-2,0.46512
114,-2,0.49036
115,-2,0.42158
18,-1,0.39187
19,-1,0.42118
20,-1,0.39778
21,-1,0.37526
22,-1,0.3
23,-1,0.30864
24,-1,0.316
25,-1,0.32561
26,-1,0.31821
27,-1,0.28642
28,-1,0.30557
29,-1,0.33108
30,-1,0.39469
31,-1,0.40946
32,-1,0.41355
33,-1,0.41906
34,-1,0.42642
35,-1,0.46987
36,-1,0.50576
37,-1,0.50464
38,-1,0.4637
39,-1,0.45722
40,-1,0.41083
41,-1,0.39769
42,-1,0.43083
43,-1,0.3835
44,-1,0.37488
45,-1,0.35171
46,-1,0.32619
47,-1,0.32841
48,-1,0.28293
49,-1,0.26289
50,-1,0.28564
51,-1,0.22729
52,-1,0.20429
53,-1,0.22088
54,-1,0.22348
55,-1,0.23557
56,-1,0.21313
57,-1,0.20455
58,-1,0.17815
59,-1,0.16396
60,-1,0.16913
61,-1,0.16496
62,-1,0.14614
63,-1,0.12476
64,-1,0.12679
65,-1,0.1223
66,-1,0.11115
67,-1,0.12451
68,-1,0.1293
69,-1,0.1662
70,-1,0.2042
71,-1,0.20488
72,-1,0.22013
73,-1,0.21266
74,-1,0.21856
75,-1,0.23585
76,-1,0.23449
77,-1,0.23674
78,-1,0.23843
79,-1,0.22321
80,-1,0.23545
81,-1,0.25495
82,-1,0.25789
83,-1,0.28015
84,-1,0.31757
85,-1,0.31104
86,-1,0.33076
87,-1,0.33869
88,-1,0.33673
89,-1,0.35676
90,-1,0.36932
91,-1,0.38376
92,-1,0.38397
93,-1,0.39131
94,-1,0.39363
95,-1,0.39572
96,-1,0.41256
97,-1,0.41848
98,-1,0.42503
99,-1,0.43363
100,-1,0.42978
101,-1,0.43365
102,-1,0.4564
103,-1,0.4701
104,-1,0.48989
105,-1,0.49488
106,-1,0.47961
107,-1,0.48428
108,-1,0.47467
109,-1,0.50358
110,-1,0.50735
111,-1,0.49918
112,-1,0.51603
113,-1,0.55723
114,-1,0.58645
115,-1,0.50857
17,0,0.29733
18,0,0.35667
19,0,0.435
20,0,0.4081
21,0,0.43611
22,0,0.32
23,0,0.32462
24,0,0.30471
25,0,0.336
26,0,0.31406
27,0,0.30743
28,0,0.30892
29,0,0.31873
30,0,0.40859
31,0,0.42683
32,0,0.46905
33,0,0.4694
34,0,0.45167
35,0,0.47054
36,0,0.48615
37,0,0.46056
38,0,0.458
39,0,0.46943
40,0,0.46789
41,0,0.49718
42,0,0.5165
43,0,0.47791
44,0,0.42512
45,0,0.38767
46,0,0.34367
47,0,0.34978
48,0,0.31524
49,0,0.30064
50,0,0.29729
51,0,0.18207
52,0,0.20141
53,0,0.22746
54,0,0.25164
55,0,0.29205
56,0,0.24038
57,0,0.23207
58,0,0.20067
59,0,0.19488
60,0,0.21167
61,0,0.1847
62,0,0.16098
63,0,0.14159
64,0,0.14139
65,0,0.14217
66,0,0.12693
67,0,0.12986
68,0,0.11331
69,0,0.13704
70,0,0.1811
71,0,0.18135
72,0,0.20959
73,0,0.21685
74,0,0.21084
75,0,0.239
76,0,0.24443
77,0,0.23737
78,0,0.24359
79,0,0.23382
80,0,0.24058
81,0,0.25521
82,0,0.27205
83,0,0.30002
84,0,0.33455
85,0,0.32673
86,0,0.33314
87,0,0.33722
88,0,0.34609
89,0,0.36035
90,0,0.38601
91,0,0.40749
92,0,0.40639
93,0,0.42474
94,0,0.41476
95,0,0.41176
96,0,0.42316
97,0,0.43148
98,0,0.4417
99,0,0.45638
100,0,0.454
101,0,0.45945
102,0,0.48135
103,0,0.48839
104,0,0.51302
105,0,0.515
106,0,0.50684
107,0,0.51105
108,0,0.50462
109,0,0.52741
110,0,0.54465
111,0,0.54053
112,0,0.55038
113,0,0.60119
114,0,0.62189
115,0,0.59333
20,1,0.348
21,1,0.269
22,1,0.24964
23,1,0.30302
24,1,0.31111
25,1,0.33612
26,1,0.31042
27,1,0.27152
28,1,0.2829
29,1,0.32814
30,1,0.4129
31,1,0.44313
32,1,0.47647
33,1,0.4792
34,1,0.48843
35,1,0.48486
36,1,0.50877
37,1,0.47816
38,1,0.48929
39,1,0.52969
40,1,0.48469
41,1,0.49853
42,1,0.49842
43,1,0.47465
44,1,0.45275
45,1,0.3969
46,1,0.3224
47,1,0.31667
48,1,0.32415
49,1,0.35737
50,1,0.34105
51,1,0.23323
52,1,0.23
53,1,0.24243
54,1,0.27636
55,1,0.32851
56,1,0.26111
57,1,0.22181
58,1,0.18446
59,1,0.21301
60,1,0.2248
61,1,0.1985
62,1,0.171
63,1,0.11824
64,1,0.12364
65,1,0.12149
66,1,0.12452
67,1,0.12759
68,1,0.11202
69,1,0.14908
70,1,0.17927
71,1,0.18233
72,1,0.20547
73,1,0.2118
74,1,0.20867
75,1,0.25634
76,1,0.26663
77,1,0.26397
78,1,0.2646
79,1,0.24879
80,1,0.25329
81,1,0.26686
82,1,0.29765
83,1,0.32713
84,1,0.36577
85,1,0.35426
86,1,0.35453
87,1,0.35709
88,1,0.36111
89,1,0.36466
90,1,0.38307
91,1,0.40864
92,1,0.41839
93,1,0.44807
94,1,0.43985
95,1,0.43818
96,1,0.44525
97,1,0.44942
98,1,0.46495
99,1,0.4758
100,1,0.47582
101,1,0.48561
102,1,0.49827
103,1,0.50611
104,1,0.52887
105,1,0.52204
106,1,0.52602
107,1,0.53152
108,1,0.51462
109,1,0.53794
110,1,0.53364
111,1,0.50615
112,1,0.51815
113,1,0.58627
114,1,0.64442
115,1,0.59929
20,2,0.31292
21,2,0.22417
22,2,0.23176
23,2,0.25085
24,2,0.2931
25,2,0.32556
26,2,0.31521
27,2,0.30507
28,2,0.28458
29,2,0.31922
30,2,0.38776
31,2,0.43902
32,2,0.46164
33,2,0.45132
34,2,0.45657
35,2,0.45492
36,2,0.51797
37,2,0.51362
38,2,0.5407
39,2,0.57472
40,2,0.46844
41,2,0.50032
42,2,0.48395
43,2,0.48439
44,2,0.51647
45,2,0.43649
46,2,0.31795
47,2,0.30644
48,2,0.33148
49,2,0.328
50,2,0.36373
51,2,0.3007
52,2,0.267
53,2,0.30358
54,2,0.33766
55,2,0.33027
56,2,0.28772
57,2,0.25025
58,2,0.19876
59,2,0.24405
60,2,0.23548
61,2,0.1937
62,2,0.16887
63,2,0.12879
64,2,0.14835
65,2,0.16788
66,2,0.16678
67,2,0.15971
68,2,0.13378
69,2,0.14723
70,2,0.18683
71,2,0.18684
72,2,0.21344
73,2,0.2144
74,2,0.20107
75,2,0.24169
76,2,0.25521
77,2,0.25843
78,2,0.25346
79,2,0.25916
80,2,0.26547
81,2,0.27741
82,2,0.31475
83,2,0.31863
84,2,0.35253
85,2,0.35199
86,2,0.35428
87,2,0.36672
88,2,0.38068
89,2,0.38264
90,2,0.3969
91,2,0.41109
92,2,0.42068
93,2,0.44986
94,2,0.45245
95,2,0.46526
96,2,0.46001
97,2,0.46985
98,2,0.48055
99,2,0.49068
100,2,0.50032
101,2,0.50685
102,2,0.51265
103,2,0.51199
104,2,0.53519
105,2,0.53377
106,2,0.5509
107,2,0.5676
108,2,0.55806
109,2,0.57428
110,2,0.57577
111,2,0.56485
112,2,0.54578
113,2,0.59319
114,2,0.68095
115,2,0.66
20,3,0.29522
21,3,0.16643
22,3,0.19692
23,3,0.23942
24,3,0.25051
25,3,0.30343
26,3,0.31403
27,3,0.31542
28,3,0.35093
29,3,0.40766
30,3,0.4659
31,3,0.51274
32,3,0.4775
33,3,0.47056
34,3,0.47286
35,3,0.46255
36,3,0.57058
37,3,0.57975
38,3,0.59146
39,3,0.64968
40,3,0.49793
41,3,0.49967
42,3,0.48528
43,3,0.50122
44,3,0.57031
45,3,0.46778
46,3,0.33105
47,3,0.27622
48,3,0.30714
49,3,0.30019
50,3,0.35774
51,3,0.31082
52,3,0.28317
53,3,0.30221
54,3,0.27853
55,3,0.28821
56,3,0.27521
57,3,0.2344
58,3,0.19519
59,3,0.23699
60,3,0.21964
61,3,0.19033
62,3,0.1747
63,3,0.14211
64,3,0.1666
65,3,0.17065
66,3,0.18366
67,3,0.17796
68,3,0.16112
69,3,0.17598
70,3,0.18963
71,3,0.20016
72,3,0.21519
73,3,0.21635
74,3,0.19561
75,3,0.21947
76,3,0.24128
77,3,0.24822
78,3,0.26795
79,3,0.27229
80,3,0.27412
81,3,0.29259
82,3,0.33271
83,3,0.3469
84,3,0.36668
85,3,0.36857
86,3,0.37057
87,3,0.38753
88,3,0.39443
89,3,0.39553
90,3,0.40396
91,3,0.41751
92,3,0.4448
93,3,0.46911
94,3,0.47952
95,3,0.49099
96,3,0.48037
97,3,0.49251
98,3,0.50197
99,3,0.50903
100,3,0.51697
101,3,0.52483
102,3,0.5315
103,3,0.53758
104,3,0.56903
105,3,0.57879
106,3,0.60002
107,3,0.61112
108,3,0.60959
109,3,0.61312
110,3,0.60365
111,3,0.62688
112,3,0.60328
113,3,0.61906
114,3,0.68784
115,3,0.62643
20,4,0.19417
21,4,0.2003
22,4,0.19653
23,4,0.25533
24,4,0.30085
25,4,0.31041
26,4,0.33574
27,4,0.33143
28,4,0.39434
29,4,0.4154
30,4,0.49509
31,4,0.51625
32,4,0.45946
33,4,0.48034
34,4,0.46489
35,4,0.48239
36,4,0.60442
37,4,0.61404
38,4,0.63234
39,4,0.65658
40,4,0.48258
41,4,0.42613
42,4,0.41375
43,4,0.43907
44,4,0.49265
45,4,0.44611
46,4,0.26967
47,4,0.24
48,4,0.30191
49,4,0.29245
50,4,0.36519
51,4,0.32903
52,4,0.26452
53,4,0.27696
54,4,0.23973
55,4,0.22768
56,4,0.22213
57,4,0.1887
58,4,0.18354
59,4,0.21114
60,4,0.20232
61,4,0.19
62,4,0.17835
63,4,0.16694
64,4,0.18079
65,4,0.17084
66,4,0.17703
67,4,0.17493
68,4,0.18786
69,4,0.20159
70,4,0.21288
71,4,0.23031
72,4,0.22744
73,4,0.21828
74,4,0.21062
75,4,0.22051
76,4,0.23914
77,4,0.26048
78,4,0.28599
79,4,0.29507
80,4,0.30664
81,4,0.32832
82,4,0.3619
83,4,0.37581
84,4,0.39392
85,4,0.40459
86,4,0.40909
87,4,0.42327
88,4,0.42225
89,4,0.41918
90,4,0.42299
91,4,0.43768
92,4,0.46719
93,4,0.49037
94,4,0.50282
95,4,0.5167
96,4,0.51238
97,4,0.52513
98,4,0.53613
99,4,0.53842
100,4,0.54759
101,4,0.55348
102,4,0.55618
103,4,0.56748
104,4,0.59359
105,4,0.60131
106,4,0.61964
107,4,0.63
108,4,0.62433
109,4,0.64018
110,4,0.63068
111,4,0.65399
112,4,0.643
113,4,0.62243
114,4,0.752
115,4,0.69241
19,5,0.35867
20,5,0.25417
21,5,0.30094
22,5,0.275
23,5,0.30462
24,5,0.34806
25,5,0.33279
26,5,0.348
27,5,0.35131
28,5,0.41271
29,5,0.41708
30,5,0.45984
31,5,0.50793
32,5,0.44414
33,5,0.46418
34,5,0.46718
35,5,0.48216
36,5,0.6065
37,5,0.615
38,5,0.62098
39,5,0.63629
40,5,0.51032
41,5,0.47735
42,5,0.49256
43,5,0.46756
44,5,0.50875
45,5,0.4261
46,5,0.246
47,5,0.23189
48,5,0.22143
49,5,0.21211
50,5,0.35805
51,5,0.31185
52,5,0.24881
53,5,0.2547
54,5,0.18648
55,5,0.16
56,5,0.18418
57,5,0.18181
58,5,0.22423
59,5,0.24244
60,5,0.23099
61,5,0.2203
62,5,0.2177
63,5,0.21644
64,5,0.21255
65,5,0.21569
66,5,0.19187
67,5,0.20071
68,5,0.23855
69,5,0.22742
70,5,0.25549
71,5,0.26543
72,5,0.2591
73,5,0.26282
74,5,0.25381
75,5,0.25571
76,5,0.26894
77,5,0.27833
78,5,0.29859
79,5,0.31737
80,5,0.32861
81,5,0.3506
82,5,0.36749
83,5,0.37219
84,5,0.39041
85,5,0.40542
86,5,0.4201
87,5,0.44583
88,5,0.44965
89,5,0.45427
90,5,0.46794
91,5,0.46696
92,5,0.48763
93,5,0.50243
94,5,0.51833
95,5,0.53857
96,5,0.54266
97,5,0.5611
98,5,0.56518
99,5,0.56607
100,5,0.57315
101,5,0.57088
102,5,0.57927
103,5,0.59424
104,5,0.61172
105,5,0.63252
106,5,0.64278
107,5,0.65231
108,5,0.66645
109,5,0.67902
110,5,0.68976
111,5,0.72
112,5,0.7174
113,5,0.69763
114,5,0.788
115,5,0.76575
19,6,0.38667
20,6,0.30391
21,6,0.30441
22,6,0.25881
23,6,0.29915
24,6,0.32266
25,6,0.33095
26,6,0.34508
27,6,0.3605
28,6,0.45592
29,6,0.4366
30,6,0.47517
31,6,0.49433
32,6,0.44579
33,6,0.48868
34,6,0.4841
35,6,0.51294
36,6,0.57889
37,6,0.58568
38,6,0.62158
39,6,0.63611
40,6,0.55611
41,6,0.52486
42,6,0.50429
43,6,0.45024
44,6,0.46053
45,6,0.36053
46,6,0.24424
47,6,0.25735
48,6,0.23649
49,6,0.28684
50,6,0.34587
51,6,0.25893
52,6,0.23286
53,6,0.21455
54,6,0.15824
55,6,0.16812
56,6,0.16127
57,6,0.1696
58,6,0.22298
59,6,0.21147
60,6,0.22373
61,6,0.22902
62,6,0.22231
63,6,0.23673
64,6,0.2352
65,6,0.21691
66,6,0.19637
67,6,0.20296
68,6,0.26183
69,6,0.2479
70,6,0.26373
71,6,0.26918
72,6,0.25426
73,6,0.27417
74,6,0.29527
75,6,0.29882
76,6,0.30788
77,6,0.3236
78,6,0.33647
79,6,0.35542
80,6,0.36009
81,6,0.37339
82,6,0.38554
83,6,0.40233
84,6,0.42275
85,6,0.44458
86,6,0.45004
87,6,0.46974
88,6,0.47652
89,6,0.47712
90,6,0.49955
91,6,0.50201
92,6,0.51647
93,6,0.53233
94,6,0.54655
95,6,0.56565
96,6,0.57608
97,6,0.58798
98,6,0.60222
99,6,0.59781
100,6,0.60521
101,6,0.60805
102,6,0.61098
103,6,0.62986
104,6,0.63865
105,6,0.65437
106,6,0.65447
107,6,0.66329
108,6,0.68232
109,6,0.69458
110,6,0.71077
111,6,0.7319
112,6,0.73508
113,6,0.72771
114,6,0.81279
115,6,0.79644
18,7,0.53375
19,7,0.425
20,7,0.37875
21,7,0.40806
22,7,0.336
23,7,0.36564
24,7,0.36
25,7,0.31333
26,7,0.336
27,7,0.33317
28,7,0.40617
29,7,0.42326
30,7,0.43388
31,7,0.47315
32,7,0.48764
33,7,0.54288
34,7,0.5755
35,7,0.59367
36,7,0.57759
37,7,0.53839
38,7,0.53824
39,7,0.55676
40,7,0.51868
41,7,0.52026
42,7,0.53114
43,7,0.45804
44,7,0.40489
45,7,0.30976
46,7,0.2
47,7,0.19818
48,7,0.21884
49,7,0.2766
50,7,0.2888
51,7,0.25839
52,7,0.22227
53,7,0.18706
54,7,0.15129
55,7,0.14765
56,7,0.15312
57,7,0.16532
58,7,0.22978
59,7,0.21425
60,7,0.2054
61,7,0.21591
62,7,0.21699
63,7,0.23732
64,7,0.24609
65,7,0.23975
66,7,0.21549
67,7,0.21692
68,7,0.27116
69,7,0.23936
70,7,0.25613
71,7,0.25483
72,7,0.24727
73,7,0.27957
74,7,0.30303
75,7,0.33302
76,7,0.33237
77,7,0.34851
78,7,0.35913
79,7,0.37087
80,7,0.38378
81,7,0.39784
82,7,0.41935
83,7,0.42946
84,7,0.44812
85,7,0.47197
86,7,0.47097
87,7,0.49193
88,7,0.50317
89,7,0.50787
90,7,0.53682
91,7,0.54229
92,7,0.54439
93,7,0.56315
94,7,0.56655
95,7,0.57891
96,7,0.59725
97,7,0.60689
98,7,0.62513
99,7,0.62995
100,7,0.63838
101,7,0.63926
102,7,0.64299
103,7,0.65891
104,7,0.66677
105,7,0.68262
106,7,0.69117
107,7,0.70074
108,7,0.72088
109,7,0.73617
110,7,0.73983
111,7,0.7559
112,7,0.75356
113,7,0.7588
114,7,0.84183
115,7,0.81635
18,8,0.58105
19,8,0.50182
20,8,0.55
21,8,0.51069
22,8,0.4775
23,8,0.43129
24,8,0.32449
25,8,0.29759
26,8,0.27645
27,8,0.28632
28,8,0.34105
29,8,0.37074
30,8,0.39607
31,8,0.44103
32,8,0.48121
33,8,0.52891
34,8,0.574
35,8,0.66679
36,8,0.64238
37,8,0.53286
38,8,0.5169
39,8,0.52303
40,8,0.48923
41,8,0.54974
42,8,0.53675
43,8,0.44818
44,8,0.40837
45,8,0.28
46,8,0.23558
47,8,0.21553
48,8,0.22822
49,8,0.2956
50,8,0.28704
51,8,0.27096
52,8,0.25046
53,8,0.20953
54,8,0.18706
55,8,0.19408
56,8,0.20024
57,8,0.2044
58,8,0.2334
59,8,0.21225
60,8,0.1893
61,8,0.20944
62,8,0.22738
63,8,0.23312
64,8,0.25431
65,8,0.25369
66,8,0.23042
67,8,0.25469
68,8,0.29604
69,8,0.25824
70,8,0.26038
71,8,0.25367
72,8,0.24799
73,8,0.28956
74,8,0.31261
75,8,0.35008
76,8,0.36143
77,8,0.36295
78,8,0.37782
79,8,0.39562
80,8,0.41297
81,8,0.44277
82,8,0.46815
83,8,0.46738
84,8,0.47581
85,8,0.48005
86,8,0.47922
87,8,0.51319
88,8,0.53638
89,8,0.54833
90,8,0.57511
91,8,0.57307
92,8,0.57458
93,8,0.59855
94,8,0.60521
95,8,0.62149
96,8,0.64031
97,8,0.64677
98,8,0.66238
99,8,0.66525
100,8,0.67768
101,8,0.68534
102,8,0.69484
103,8,0.71418
104,8,0.71588
105,8,0.73321
106,8,0.74234
107,8,0.75596
108,8,0.78107
109,8,0.78131
110,8,0.79626
111,8,0.80458
112,8,0.81029
113,8,0.85175
114,8,0.8875
115,8,0.86635
18,9,0.43444
19,9,0.3787
20,9,0.4416
21,9,0.41241
22,9,0.41828
23,9,0.39129
24,9,0.29659
25,9,0.307
26,9,0.295
27,9,0.33446
28,9,0.36897
29,9,0.38345
30,9,0.41633
31,9,0.4306
32,9,0.49327
33,9,0.54729
34,9,0.55333
35,9,0.62333
36,9,0.64037
37,9,0.57538
38,9,0.55657
39,9,0.58029
40,9,0.5222
41,9,0.54974
42,9,0.50243
43,9,0.421
44,9,0.34306
45,9,0.25833
46,9,0.24242
47,9,0.21132
48,9,0.25289
49,9,0.28085
50,9,0.2324
51,9,0.25354
52,9,0.2393
53,9,0.19582
54,9,0.19848
55,9,0.19206
56,9,0.20057
57,9,0.23411
58,9,0.25022
59,9,0.23017
60,9,0.19783
61,9,0.20309
62,9,0.23367
63,9,0.22755
64,9,0.26693
65,9,0.25476
66,9,0.22663
67,9,0.26392
68,9,0.28155
69,9,0.27161
70,9,0.27515
71,9,0.26913
72,9,0.26212
73,9,0.30074
74,9,0.32295
75,9,0.3517
76,9,0.3764
77,9,0.38987
78,9,0.40132
79,9,0.42624
80,9,0.44997
81,9,0.47013
82,9,0.50944
83,9,0.49853
84,9,0.50813
85,9,0.51317
86,9,0.51866
87,9,0.5606
88,9,0.56975
89,9,0.58395
90,9,0.60139
91,9,0.6085
92,9,0.6168
93,9,0.64331
94,9,0.65559
95,9,0.66633
96,9,0.69246
97,9,0.70079
98,9,0.7184
99,9,0.72695
100,9,0.74208
101,9,0.75267
102,9,0.75903
103,9,0.78146
104,9,0.78272
105,9,0.79777
106,9,0.81246
107,9,0.81882
108,9,0.8356
109,9,0.83009
110,9,0.83699
111,9,0.84769
112,9,0.84332
113,9,0.89534
114,9,0.93812
115,9,0.91465
18,10,0.39444
19,10,0.3787
20,10,0.45258
21,10,0.474
22,10,0.52486
23,10,0.54
24,10,0.43325
25,10,0.3714
26,10,0.31281
27,10,0.34288
28,10,0.38
29,10,0.42269
30,10,0.49327
31,10,0.45489
32,10,0.505
33,10,0.54049
34,10,0.518
35,10,0.63192
36,10,0.66615
37,10,0.56321
38,10,0.52868
39,10,0.53147
40,10,0.486
41,10,0.518
42,10,0.518
43,10,0.43429
44,10,0.32743
45,10,0.29027
46,10,0.25147
47,10,0.25767
48,10,0.29122
49,10,0.27714
50,10,0.24837
51,10,0.23767
52,10,0.21
53,10,0.1578
54,10,0.16222
55,10,0.166
56,10,0.21295
57,10,0.25022
58,10,0.25391
59,10,0.24972
60,10,0.18598
61,10,0.18977
62,10,0.22343
63,10,0.19889
64,10,0.23231
65,10,0.23795
66,10,0.23427
67,10,0.27895
68,10,0.28067
69,10,0.2809
70,10,0.28175
71,10,0.27767
72,10,0.29822
73,10,0.32875
74,10,0.33643
75,10,0.37018
76,10,0.39014
77,10,0.3872
78,10,0.41663
79,10,0.43005
80,10,0.46676
81,10,0.50393
82,10,0.53692
83,10,0.53291
84,10,0.53685
85,10,0.53873
86,10,0.55587
87,10,0.60621
88,10,0.62207
89,10,0.65183
90,10,0.6623
91,10,0.67288
92,10,0.67962
93,10,0.7072
94,10,0.71924
95,10,0.73113
96,10,0.75668
97,10,0.76683
98,10,0.78096
99,10,0.78924
100,10,0.80877
101,10,0.81415
102,10,0.82362
103,10,0.84409
104,10,0.84251
105,10,0.85866
106,10,0.87508
107,10,0.88327
108,10,0.8942
109,10,0.8894
110,10,0.8893
111,10,0.88533
112,10,0.88473
113,10,0.90149
114,10,0.92366
115,10,0.887
18,11,0.38421
19,11,0.30846
20,11,0.36152
21,11,0.38622
22,11,0.43051
23,11,0.46744
24,11,0.39574
25,11,0.39193
26,11,0.34
27,11,0.3976
28,11,0.43912
29,11,0.45983
30,11,0.52774
31,11,0.465
32,11,0.45146
33,11,0.46778
34,11,0.42963
35,11,0.54333
36,11,0.64167
37,11,0.59968
38,11,0.5969
39,11,0.58405
40,11,0.52263
41,11,0.53167
42,11,0.47903
43,11,0.43188
44,11,0.33065
45,11,0.292
46,11,0.27941
47,11,0.32333
48,11,0.34757
49,11,0.3445
50,11,0.31641
51,11,0.25281
52,11,0.24686
53,11,0.21068
54,11,0.18759
55,11,0.18571
56,11,0.21382
57,11,0.23756
58,11,0.23872
59,11,0.24293
60,11,0.19
61,11,0.19067
62,11,0.22672
63,11,0.21979
64,11,0.24764
65,11,0.25161
66,11,0.24598
67,11,0.30047
68,11,0.29767
69,11,0.31011
70,11,0.33273
71,11,0.33676
72,11,0.36222
73,11,0.37147
74,11,0.37286
75,11,0.38883
76,11,0.41061
77,11,0.41508
78,11,0.45535
79,11,0.48524
80,11,0.52558
81,11,0.56352
82,11,0.57997
83,11,0.57677
84,11,0.60044
85,11,0.61224
86,11,0.64682
87,11,0.69084
88,11,0.70501
89,11,0.73584
90,11,0.73977
91,11,0.7512
92,11,0.76191
93,11,0.7833
94,11,0.80089
95,11,0.81491
96,11,0.83204
97,11,0.83754
98,11,0.84741
99,11,0.84765
100,11,0.85818
101,11,0.86413
102,11,0.86336
103,11,0.8748
104,11,0.87184
105,11,0.87763
106,11,0.89221
107,11,0.90189
108,11,0.90634
109,11,0.90766
110,11,0.90503
111,11,0.91228
112,11,0.93346
113,11,0.94679
114,11,0.99057
115,11,0.94196
18,12,0.36316
19,12,0.28042
20,12,0.32
21,12,0.35636
22,12,0.37629
23,12,0.40789
24,12,0.39325
25,12,0.38722
26,12,0.40214
27,12,0.46063
28,12,0.4854
29,12,0.52235
30,12,0.55304
31,12,0.48585
32,12,0.47333
33,12,0.47452
34,12,0.43704
35,12,0.51458
36,12,0.54688
37,12,0.53676
38,12,0.53293
39,12,0.47214
40,12,0.44949
41,12,0.43538
42,12,0.43676
43,12,0.45759
44,12,0.41259
45,12,0.3524
46,12,0.25414
47,12,0.31722
48,12,0.30971
49,12,0.28125
50,12,0.30405
51,12,0.24219
52,12,0.23485
53,12,0.20667
54,12,0.16827
55,12,0.16723
56,12,0.21434
57,12,0.25318
58,12,0.25284
59,12,0.26
60,12,0.21248
61,12,0.19578
62,12,0.21452
63,12,0.2128
64,12,0.21971
65,12,0.22664
66,12,0.25571
67,12,0.29053
68,12,0.3052
69,12,0.33049
70,12,0.36516
71,12,0.39217
72,12,0.42102
73,12,0.42638
74,12,0.42957
75,12,0.43923
76,12,0.45899
77,12,0.48166
78,12,0.50684
79,12,0.54429
80,12,0.59002
81,12,0.62577
82,12,0.64828
83,12,0.64598
84,12,0.67267
85,12,0.69756
86,12,0.74028
87,12,0.77666
88,12,0.78154
89,12,0.80646
90,12,0.80919
91,12,0.82249
92,12,0.82905
93,12,0.83526
94,12,0.84269
95,12,0.8476
96,12,0.85718
97,12,0.86521
98,12,0.87031
99,12,0.86982
100,12,0.87101
101,12,0.86747
102,12,0.86552
103,12,0.87171
104,12,0.87124
105,12,0.87196
106,12,0.87989
107,12,0.87731
108,12,0.87838
109,12,0.88536
110,12,0.87207
111,12,0.89444
112,12,0.9132
113,12,0.92661
114,12,0.96479
115,12,0.9034
17,13,0.49667
18,13,0.47381
19,13,0.40385
20,13,0.3775
21,13,0.37714
22,13,0.35146
23,13,0.36761
24,13,0.39673
25,13,0.40354
26,13,0.41896
27,13,0.4639
28,13,0.46987
29,13,0.49161
30,13,0.51792
31,13,0.45211
32,13,0.44594
33,13,0.469
34,13,0.49333
35,13,0.54208
36,13,0.51161
37,13,0.50939
38,13,0.49324
39,13,0.42342
40,13,0.44485
41,13,0.45
42,13,0.43862
43,13,0.48923
44,13,0.41889
45,13,0.3236
