"","pitch_type","handedness","zone","pitch_speed","F_Runs"
"616","CH","R_L",7,95,9.42219451477279
"617","CH","R_L",8,71,-30.0732461984961
"618","CH","R_L",8,73,11.2883927257233
"619","CH","R_L",8,75,-32.6309962288343
"620","CH","R_L",8,76,13.2663966232269
"621","CH","R_L",8,77,-16.6311787907863
"622","CH","R_L",8,78,-21.8958648170276
"623","CH","R_L",8,79,-4.50008809372913
"624","CH","R_L",8,80,-2.86812172690574
"625","CH","R_L",8,81,0.95538822263914
"626","CH","R_L",8,82,0.0925039376831721
"627","CH","R_L",8,83,-4.12662098736493
"628","CH","R_L",8,84,-1.40781156081481
"629","CH","R_L",8,85,-0.362988715500911
"630","CH","R_L",8,86,-0.965240429144031
"631","CH","R_L",8,87,-1.06729689922025
"632","CH","R_L",8,88,1.78945308578529
"633","CH","R_L",8,89,2.96405511073777
"634","CH","R_L",8,90,2.14100679130348
"635","CH","R_L",8,91,-0.540000680454922
"636","CH","R_L",8,92,3.13356444326266
"637","CH","R_L",8,93,6.39053048061373
"638","CH","R_L",8,94,3.8356159387546
"639","CH","R_L",8,95,-0.580367517923319
"640","CH","R_L",8,96,39.084543663379
"641","CH","R_L",9,55,-56.8198613334696
"642","CH","R_L",9,71,-16.5400351626541
"643","CH","R_L",9,74,8.71950874999997
"644","CH","R_L",9,76,6.84475468185431
"645","CH","R_L",9,77,-24.2950075608376
"646","CH","R_L",9,78,-10.540032894552
"647","CH","R_L",9,79,-4.96919480893472
"648","CH","R_L",9,80,-4.08896635596798
"649","CH","R_L",9,81,-1.08440552074884
"650","CH","R_L",9,82,2.12308849603064
"651","CH","R_L",9,83,-0.543047561213255
"652","CH","R_L",9,84,0.832793774278476
"653","CH","R_L",9,85,-2.16580091487035
"654","CH","R_L",9,86,-0.340272405993476
"655","CH","R_L",9,87,1.37172647530243
"656","CH","R_L",9,88,-0.255102816296534
"657","CH","R_L",9,89,-0.425156440112571
"658","CH","R_L",9,90,-0.720297020761667
"659","CH","R_L",9,91,4.09941002675201
"660","CH","R_L",9,92,-4.28074681891653
"661","CH","R_L",9,93,13.1935267313752
"662","CH","R_L",9,94,6.15061977676079
"663","CH","R_L",11,59,-13.9098349954513
"664","CH","R_L",11,61,-42.5065380472812
"665","CH","R_L",11,67,-15.4380826624079
"666","CH","R_L",11,68,-9.8455023525543
"667","CH","R_L",11,70,-17.3474200371213
"668","CH","R_L",11,71,-18.1620475288219
"669","CH","R_L",11,72,-14.4831278947538
"670","CH","R_L",11,73,-5.99384798081731
"671","CH","R_L",11,74,-8.22491169969096
"672","CH","R_L",11,75,-8.43235021658172
"673","CH","R_L",11,76,-10.3675145250847
"674","CH","R_L",11,77,-6.31834883076412
"675","CH","R_L",11,78,-9.26784932258458
"676","CH","R_L",11,79,-8.51067636814475
"677","CH","R_L",11,80,-6.88535707985632
"678","CH","R_L",11,81,-6.53059745635146
"679","CH","R_L",11,82,-4.99555616111115
"680","CH","R_L",11,83,-5.27284430406751
"681","CH","R_L",11,84,-5.78163782928878
"682","CH","R_L",11,85,-5.54410897420513
"683","CH","R_L",11,86,-5.59962193964247
"684","CH","R_L",11,87,-6.02170028154292
"685","CH","R_L",11,88,-5.21340145951736
"686","CH","R_L",11,89,-3.94776334711115
"687","CH","R_L",11,90,-3.69007740046135
"688","CH","R_L",11,91,-2.82126760289268
"689","CH","R_L",11,92,-3.16799079863886
"690","CH","R_L",11,93,-1.89272582926854
"691","CH","R_L",11,94,3.07426159338201
"692","CH","R_L",11,95,-3.02506023775967
"693","CH","R_L",12,55,-30.552565845567
"694","CH","R_L",12,56,-16.343618734835
"695","CH","R_L",12,68,-11.40334742941
"696","CH","R_L",12,71,-21.3162054852851
"697","CH","R_L",12,72,-23.4993582775442
"698","CH","R_L",12,73,-19.0362088530826
"699","CH","R_L",12,74,2.83745114048649
"700","CH","R_L",12,75,-17.7502908504853
"701","CH","R_L",12,76,-23.7231024936341
"702","CH","R_L",12,77,-1.703817123729
"703","CH","R_L",12,78,-9.08964985024934
"704","CH","R_L",12,79,-8.14793548135948
"705","CH","R_L",12,80,-8.93491142225484
"706","CH","R_L",12,81,-11.5976466994204
"707","CH","R_L",12,82,-6.40280129913115
"708","CH","R_L",12,83,-8.03422531824806
"709","CH","R_L",12,84,-11.1026891066968
"710","CH","R_L",12,85,-5.46067255306916
"711","CH","R_L",12,86,-9.60311885630189
"712","CH","R_L",12,87,-11.6016422117642
"713","CH","R_L",12,88,-7.06195619502668
"714","CH","R_L",12,89,-16.4298864772781
"715","CH","R_L",12,90,-4.38828650510618
"716","CH","R_L",12,91,-8.2106323598425
"717","CH","R_L",12,92,8.61895376442643
"718","CH","R_L",12,93,-28.9151669700771
"719","CH","R_L",13,70,-8.29807914812428
"720","CH","R_L",13,71,-11.6477757129245
"721","CH","R_L",13,72,-0.782107684897952
"722","CH","R_L",13,73,-23.9257439174024
"723","CH","R_L",13,74,6.819503257586
"724","CH","R_L",13,75,-7.93801621013354
"725","CH","R_L",13,76,-4.2834084372777
"726","CH","R_L",13,77,-1.72190906898352
"727","CH","R_L",13,78,-4.88973347957537
"728","CH","R_L",13,79,-2.07565473543237
"729","CH","R_L",13,80,-1.18229572480863
"730","CH","R_L",13,81,-0.534766203268466
"731","CH","R_L",13,82,-0.701147391660428
"732","CH","R_L",13,83,-1.38266647872463
"733","CH","R_L",13,84,-1.31705105434949
"734","CH","R_L",13,85,-1.17387141320523
"735","CH","R_L",13,86,-0.701357947997007
"736","CH","R_L",13,87,-0.847552768123633
"737","CH","R_L",13,88,-0.267002021225275
"738","CH","R_L",13,89,-0.938210929506967
"739","CH","R_L",13,90,-0.247340729650732
"740","CH","R_L",13,91,-0.256881030243589
"741","CH","R_L",13,92,-0.99644046608633
"742","CH","R_L",13,93,0.00184101777938167
"743","CH","R_L",13,94,-1.28297793099704
"744","CH","R_L",13,95,7.62273997043234
"745","CH","R_L",13,96,2.194940763849
"746","CH","R_L",14,54,-25.4355224860054
"747","CH","R_L",14,69,-11.7880741339927
"748","CH","R_L",14,71,-32.4314026452258
"749","CH","R_L",14,72,-8.6705043812254
"750","CH","R_L",14,73,-18.2759588016067
"751","CH","R_L",14,74,-14.5459406136185
"752","CH","R_L",14,75,-20.6481772878391
"753","CH","R_L",14,76,-6.92071468965175
"754","CH","R_L",14,77,-19.2560405165734
"755","CH","R_L",14,78,-4.2290285904602
"756","CH","R_L",14,79,-7.88422195949578
"757","CH","R_L",14,80,-4.49113498585073
"758","CH","R_L",14,81,-4.47375911252822
"759","CH","R_L",14,82,-4.31206099600478
"760","CH","R_L",14,83,-2.40187465976956
"761","CH","R_L",14,84,-2.44503971948941
"762","CH","R_L",14,85,-2.46010988728868
"763","CH","R_L",14,86,-2.87313556404573
"764","CH","R_L",14,87,-1.84512820925957
"765","CH","R_L",14,88,-1.60234653710809
"766","CH","R_L",14,89,-1.9439847993107
"767","CH","R_L",14,90,-1.31204169130402
"768","CH","R_L",14,91,-1.96343149864364
"769","CH","R_L",14,92,-2.63450764664863
"770","CH","R_L",14,93,-2.80761227002604
"771","CH","R_L",14,94,0.517723613215843
"772","CH","R_L",14,95,0.988540769422735
"773","CH","R_R",1,54,12.7991643913423
"774","CH","R_R",1,61,15.7877531228782
"775","CH","R_R",1,76,20.2544513759472
"776","CH","R_R",1,78,-5.34773041745713
"777","CH","R_R",1,79,-5.05244090275475
"778","CH","R_R",1,80,-8.64590655085544
"779","CH","R_R",1,81,-11.6564999486301
"780","CH","R_R",1,82,1.76977150323917
"781","CH","R_R",1,83,-0.188958651287615
"782","CH","R_R",1,84,-3.32673758053263
"783","CH","R_R",1,85,-1.09167728654885
"784","CH","R_R",1,86,3.89952011430431
"785","CH","R_R",1,87,-1.02409498835909
"786","CH","R_R",1,88,-0.447929586649897
"787","CH","R_R",1,89,6.11449861042373
"788","CH","R_R",1,90,8.67567821594096
"789","CH","R_R",1,91,5.87818117643194
"790","CH","R_R",1,92,2.02396058537351
"791","CH","R_R",1,93,-20.12141905826
"792","CH","R_R",1,94,14.514818534445
"793","CH","R_R",1,95,14.1688545179983
"794","CH","R_R",2,58,-9.41408806255113
"795","CH","R_R",2,73,-19.3793044700563
"796","CH","R_R",2,77,0.972544265996785
"797","CH","R_R",2,78,-4.01077359764293
"798","CH","R_R",2,79,4.28764823766842
"799","CH","R_R",2,80,-2.89117917788265
"800","CH","R_R",2,81,5.71180124962892
"801","CH","R_R",2,82,-8.37040753213331
"802","CH","R_R",2,83,-3.87793218635487
"803","CH","R_R",2,84,-3.24462751963679
"804","CH","R_R",2,85,-5.75216586010694
"805","CH","R_R",2,86,-0.254989914952255
"806","CH","R_R",2,87,-14.2707217474972
"807","CH","R_R",2,88,-0.813800722573835
"808","CH","R_R",2,89,4.16713897746317
"809","CH","R_R",2,90,3.71796531292424
"810","CH","R_R",2,91,-0.785279624304059
"811","CH","R_R",2,92,9.90258734561054
"812","CH","R_R",2,93,6.93889114951994
"813","CH","R_R",2,94,-3.83900458983106
"814","CH","R_R",3,51,-13.1908926262985
"815","CH","R_R",3,56,2.73750226853662
"816","CH","R_R",3,57,-16.6090125572901
"817","CH","R_R",3,78,2.51036451910176
"818","CH","R_R",3,79,-2.56249939033979
"819","CH","R_R",3,80,-4.83562600268813
"820","CH","R_R",3,81,-8.94668169079224
"821","CH","R_R",3,82,-5.69675886653166
"822","CH","R_R",3,83,-4.26635299553477
"823","CH","R_R",3,84,2.79922305727003
"824","CH","R_R",3,85,-3.17198683189468
"825","CH","R_R",3,86,2.44220296012343
"826","CH","R_R",3,87,-6.17664036521244
"827","CH","R_R",3,88,-1.98121149539504
"828","CH","R_R",3,89,-0.233969251365576
"829","CH","R_R",3,90,-5.64236927334395
"830","CH","R_R",3,91,-0.818536010901789
"831","CH","R_R",3,92,11.4366657810431
"832","CH","R_R",3,94,-7.73054212958074
"833","CH","R_R",4,76,23.2149324065784
"834","CH","R_R",4,77,-66.5614764690625
"835","CH","R_R",4,78,-6.7068401492237
"836","CH","R_R",4,79,-6.04140429129191
"837","CH","R_R",4,80,-2.43171246797653
"838","CH","R_R",4,81,-4.15761791748852
"839","CH","R_R",4,82,1.26831184766555
"840","CH","R_R",4,83,5.0753998989272
"841","CH","R_R",4,84,-0.324984889249205
"842","CH","R_R",4,85,3.69960108822385
"843","CH","R_R",4,86,1.90610354614395
"844","CH","R_R",4,87,3.05680017923203
"845","CH","R_R",4,88,-1.25537228648656
"846","CH","R_R",4,89,2.54809528147995
"847","CH","R_R",4,90,-0.331169973131125
"848","CH","R_R",4,91,-0.996196973593858
"849","CH","R_R",4,92,3.36935024424
"850","CH","R_R",4,93,12.0080670658249
"851","CH","R_R",4,94,5.6470534154031
"852","CH","R_R",5,52,-62.4999402127399
"853","CH","R_R",5,71,20.4434158844516
"854","CH","R_R",5,76,-0.117634311344425
"855","CH","R_R",5,77,16.1965652487097
"856","CH","R_R",5,78,-0.888013472709916
"857","CH","R_R",5,79,-12.0304425385934
"858","CH","R_R",5,80,3.93307804649171
"859","CH","R_R",5,81,-3.127868381417
"860","CH","R_R",5,82,0.77160914809506
"861","CH","R_R",5,83,1.83059766635586
"862","CH","R_R",5,84,-3.58318182721323
"863","CH","R_R",5,85,-2.86251956120728
"864","CH","R_R",5,86,1.49056854537203
"865","CH","R_R",5,87,-2.88003417800503
"866","CH","R_R",5,88,-4.7175835996512
"867","CH","R_R",5,89,-0.881013044788356
"868","CH","R_R",5,90,2.55583928222031
"869","CH","R_R",5,91,-4.54098203230041
"870","CH","R_R",5,92,-9.98074085092352
"871","CH","R_R",5,93,-19.6266915120668
"872","CH","R_R",5,94,8.85722271137509
"873","CH","R_R",5,95,13.8019236057442
"874","CH","R_R",6,51,-12.2853333219329
"875","CH","R_R",6,56,-22.6790053148733
"876","CH","R_R",6,57,-20.7054308354743
"877","CH","R_R",6,63,-13.334107020759
"878","CH","R_R",6,77,18.523264135121
"879","CH","R_R",6,78,-4.40026952055678
"880","CH","R_R",6,79,-0.367976130727803
"881","CH","R_R",6,80,-0.318303661807151
"882","CH","R_R",6,81,4.81265000081174
"883","CH","R_R",6,82,3.58853567885661
"884","CH","R_R",6,83,2.34253414579355
"885","CH","R_R",6,84,4.70170600434873
"886","CH","R_R",6,85,3.0802251869454
"887","CH","R_R",6,86,-2.93931023493362
"888","CH","R_R",6,87,-0.937982888453839
"889","CH","R_R",6,88,0.632060750098422
"890","CH","R_R",6,89,-0.651893478245815
"891","CH","R_R",6,90,0.503706308934542
"892","CH","R_R",6,91,-0.380066679767433
"893","CH","R_R",6,92,-22.7316892547004
"894","CH","R_R",6,93,-8.82677292282661
"895","CH","R_R",6,94,9.7870508622675
"896","CH","R_R",6,95,-55.3227508243142
"897","CH","R_R",7,74,-11.4193102490475
"898","CH","R_R",7,78,-6.47807007698377
"899","CH","R_R",7,79,9.44773356008103
"900","CH","R_R",7,80,-0.637462737912841
"901","CH","R_R",7,81,-2.09486903854757
"902","CH","R_R",7,82,0.0298080723583336
"903","CH","R_R",7,83,3.74844967540921
"904","CH","R_R",7,84,3.44078968380333
"905","CH","R_R",7,85,4.78226927179863
"906","CH","R_R",7,86,3.39374588732365
"907","CH","R_R",7,87,3.0993620514259
"908","CH","R_R",7,88,4.55622517360228
"909","CH","R_R",7,89,7.19203796904284
"910","CH","R_R",7,90,4.99124555449093
"911","CH","R_R",7,91,1.19473049098189
"912","CH","R_R",7,92,7.24129339950187
"913","CH","R_R",7,93,21.5976206978018
"914","CH","R_R",7,94,13.8696425872181
"915","CH","R_R",7,95,9.08871654397227
"916","CH","R_R",8,70,18.8315091400255
"917","CH","R_R",8,76,14.8023891182312
"918","CH","R_R",8,77,4.48255237373968
"919","CH","R_R",8,78,2.44043916211214
"920","CH","R_R",8,79,-0.980689468135022
"921","CH","R_R",8,80,5.67331515429953
"922","CH","R_R",8,81,1.29417312412367
"923","CH","R_R",8,82,2.14374818306752
"924","CH","R_R",8,83,-2.33071771794688
"925","CH","R_R",8,84,2.30942109813907
"926","CH","R_R",8,85,-0.461862293929007
"927","CH","R_R",8,86,0.227024787406118
"928","CH","R_R",8,87,2.94250093772751
"929","CH","R_R",8,88,2.55488101811616
"930","CH","R_R",8,89,3.84856535819162
"931","CH","R_R",8,90,4.22352651189269
"932","CH","R_R",8,91,5.01783994663498
"933","CH","R_R",8,92,3.3754061639864
"934","CH","R_R",8,93,5.30944565590539
"935","CH","R_R",8,94,22.6806828606737
"936","CH","R_R",8,95,-0.409973833145497
"937","CH","R_R",9,51,6.01653630931872
"938","CH","R_R",9,55,-12.444662099934
"939","CH","R_R",9,68,-14.3662002793847
"940","CH","R_R",9,76,-7.03093238148632
"941","CH","R_R",9,77,-4.24155227590782
"942","CH","R_R",9,78,-4.04259632760144
"943","CH","R_R",9,79,-2.19427360310336
"944","CH","R_R",9,80,2.88850595976981
"945","CH","R_R",9,81,4.76044628073089
"946","CH","R_R",9,82,2.29099157559635
"947","CH","R_R",9,83,1.36991603493071
"948","CH","R_R",9,84,2.75077036143027
"949","CH","R_R",9,85,4.96215499119611
"950","CH","R_R",9,86,1.59704343668201
"951","CH","R_R",9,87,3.88683657723907
"952","CH","R_R",9,88,7.26564046350606
"953","CH","R_R",9,89,4.79260266226068
"954","CH","R_R",9,90,3.39340243364157
"955","CH","R_R",9,91,-0.923255458380611
"956","CH","R_R",9,92,18.1529648102161
"957","CH","R_R",9,94,10.0349907346219
"958","CH","R_R",9,95,-6.59186104542247
"959","CH","R_R",11,40,-26.2192466965595
"960","CH","R_R",11,50,-41.692168237929
"961","CH","R_R",11,53,-20.8897791894581
"962","CH","R_R",11,59,-28.844198725936
"963","CH","R_R",11,72,-24.8257284303091
"964","CH","R_R",11,76,5.25661836505522
"965","CH","R_R",11,77,-2.46700675453167
"966","CH","R_R",11,78,-12.607758633499
"967","CH","R_R",11,79,-11.3419643483742
"968","CH","R_R",11,80,-9.419387214441
"969","CH","R_R",11,81,-12.2498547428232
"970","CH","R_R",11,82,-6.943614592504
"971","CH","R_R",11,83,-6.01675684611498
"972","CH","R_R",11,84,-6.12846440663697
"973","CH","R_R",11,85,-5.23520564110534
"974","CH","R_R",11,86,-6.17951134956945
"975","CH","R_R",11,87,-6.91101321027221
"976","CH","R_R",11,88,-6.30030217868631
"977","CH","R_R",11,89,-5.51689038614797
"978","CH","R_R",11,90,-3.42527625512706
"979","CH","R_R",11,91,-8.8094446210093
"980","CH","R_R",11,92,0.304125982643879
"981","CH","R_R",11,93,-5.43380312335986
"982","CH","R_R",11,94,-0.514529526901909
"983","CH","R_R",11,95,1.47126739198636
"984","CH","R_R",11,96,-1.29252012039307
"985","CH","R_R",12,47,-19.3227095681295
"986","CH","R_R",12,49,-23.5307895245602
"987","CH","R_R",12,52,7.28589596367058
"988","CH","R_R",12,53,-27.5830415119556
"989","CH","R_R",12,71,-6.32772803601357
"990","CH","R_R",12,77,7.08112510951833
"991","CH","R_R",12,78,-9.12206326726578
"992","CH","R_R",12,79,-7.70119090132514
"993","CH","R_R",12,80,-4.63131617672036
"994","CH","R_R",12,81,-8.37837576861928
"995","CH","R_R",12,82,-1.64290598426658
"996","CH","R_R",12,83,-6.66924545095724
"997","CH","R_R",12,84,-5.20943197243589
"998","CH","R_R",12,85,-2.74502785151229
"999","CH","R_R",12,86,-9.87905376233131
"1000","CH","R_R",12,87,-3.2658588314117
"1001","CH","R_R",12,88,-5.46137522521675
"1002","CH","R_R",12,89,-2.35258335193657
"1003","CH","R_R",12,90,-5.50773037983515
"1004","CH","R_R",12,91,-3.81236341586149
"1005","CH","R_R",12,93,-4.78452185389679
"1006","CH","R_R",12,94,-18.1982374480984
"1007","CH","R_R",12,95,-16.8607356193736
"1008","CH","R_R",13,68,-9.65126482339243
"1009","CH","R_R",13,71,-9.68803612054721
"1010","CH","R_R",13,72,-5.63172311902551
"1011","CH","R_R",13,73,-6.87356772986543
"1012","CH","R_R",13,74,0.922571596742416
"1013","CH","R_R",13,77,-3.87139446049519
"1014","CH","R_R",13,78,-5.79407075567252
"1015","CH","R_R",13,79,-1.11587690831971
"1016","CH","R_R",13,80,-5.07271394182167
"1017","CH","R_R",13,81,1.01982515915627
"1018","CH","R_R",13,82,-1.69431757718938
"1019","CH","R_R",13,83,1.29001374241298
"1020","CH","R_R",13,84,0.886921157972429
"1021","CH","R_R",13,85,-0.251644273628565
"1022","CH","R_R",13,86,0.596789097923731
"1023","CH","R_R",13,87,0.829083123934811
"1024","CH","R_R",13,88,1.1050238422495
"1025","CH","R_R",13,89,0.539205395873355
"1026","CH","R_R",13,90,1.04247459974949
"1027","CH","R_R",13,91,0.128124071638908
"1028","CH","R_R",13,92,-0.0266973327006056
"1029","CH","R_R",13,93,-0.346407350951092
"1030","CH","R_R",13,94,-0.559933519421451
"1031","CH","R_R",13,95,1.14209431366358
"1032","CH","R_R",13,96,5.32996597388349
"1033","CH","R_R",14,49,-24.8972216353076
"1034","CH","R_R",14,56,-22.6141019100115
"1035","CH","R_R",14,62,-24.0802606534511
"1036","CH","R_R",14,65,-19.4066805889537
"1037","CH","R_R",14,72,-27.3603013871739
"1038","CH","R_R",14,73,-4.65363151089846
"1039","CH","R_R",14,76,1.08589992886328
"1040","CH","R_R",14,77,-7.31940089833243
"1041","CH","R_R",14,78,-2.41031030628305
"1042","CH","R_R",14,79,-3.1260081994234
"1043","CH","R_R",14,80,-2.84606463882643
"1044","CH","R_R",14,81,-2.01984281219018
"1045","CH","R_R",14,82,-2.3113423726034
"1046","CH","R_R",14,83,-0.838281997815394
"1047","CH","R_R",14,84,-0.295179312109429
"1048","CH","R_R",14,85,-0.21670083719183
"1049","CH","R_R",14,86,-0.360543004513547
"1050","CH","R_R",14,87,1.40283534074398
"1051","CH","R_R",14,88,0.312506596046686
"1052","CH","R_R",14,89,0.902663952710355
"1053","CH","R_R",14,90,-0.691790304380215
"1054","CH","R_R",14,91,0.438559095269886
"1055","CH","R_R",14,92,-1.60357462083023
"1056","CH","R_R",14,93,-4.16000530012455
"1057","CH","R_R",14,94,1.41788659696734
"1058","CH","R_R",14,95,-3.0759822464418
"1059","CU","L_L",1,68,-12.1859116133767
"1060","CU","L_L",1,70,-11.9036972953134
"1061","CU","L_L",1,71,-6.45164540184929
"1062","CU","L_L",1,72,1.66362006403579
"1063","CU","L_L",1,73,-2.73950609081455
"1064","CU","L_L",1,74,-11.6216221812992
"1065","CU","L_L",1,75,-6.64824038238619
"1066","CU","L_L",1,76,-0.0930758556590412
"1067","CU","L_L",1,77,-26.3558936329848
"1068","CU","L_L",1,78,4.36726676552702
"1069","CU","L_L",1,79,0.109080640099139
"1070","CU","L_L",1,80,1.52842292930692
"1071","CU","L_L",1,81,-17.315821351483
"1072","CU","L_L",1,82,-5.24517080734989
"1073","CU","L_L",1,83,1.77063006754253
"1074","CU","L_L",1,84,0.15841549340499
"1075","CU","L_L",1,86,10.4725218269183
"1076","CU","L_L",1,87,1.93743557563805
"1077","CU","L_L",2,63,-4.86474010761691
"1078","CU","L_L",2,69,-11.588556780818
"1079","CU","L_L",2,70,-4.76568505903207
"1080","CU","L_L",2,71,-5.98985563747479
"1081","CU","L_L",2,72,-7.57245319491964
"1082","CU","L_L",2,73,-2.00076605591412
"1083","CU","L_L",2,74,-8.2415259856632
"1084","CU","L_L",2,75,-12.6959455965673
"1085","CU","L_L",2,76,1.71550599314004
"1086","CU","L_L",2,77,-0.354928814108988
"1087","CU","L_L",2,78,-1.66383647134643
"1088","CU","L_L",2,79,-3.62348908376262
"1089","CU","L_L",2,80,-4.58486081726041
"1090","CU","L_L",2,81,-10.9347999706329
"1091","CU","L_L",2,82,0.957834117613415
"1092","CU","L_L",2,83,-35.2160691436987
"1093","CU","L_L",2,84,-3.80049619572309
"1094","CU","L_L",2,86,-7.08230534513432
"1095","CU","L_L",2,87,27.0755569476702
"1096","CU","L_L",2,88,-22.4790420306785
"1097","CU","L_L",3,68,-11.8685067478622
"1098","CU","L_L",3,70,-13.0474082801867
"1099","CU","L_L",3,71,-2.64119595745405
"1100","CU","L_L",3,72,0.864055863436056
"1101","CU","L_L",3,73,-5.5268669854497
"1102","CU","L_L",3,74,-13.8870967263516
"1103","CU","L_L",3,75,-6.63241583794184
"1104","CU","L_L",3,76,-4.23067151370017
"1105","CU","L_L",3,77,-4.35799548993841
"1106","CU","L_L",3,78,-10.6930734254124
"1107","CU","L_L",3,79,-0.44913688813139
"1108","CU","L_L",3,80,-8.47831392442371
"1109","CU","L_L",3,81,-2.23653768455661
"1110","CU","L_L",3,82,0.0151189205131091
"1111","CU","L_L",3,83,2.99731868485989
"1112","CU","L_L",3,84,-1.19933086745718
"1113","CU","L_L",3,85,-12.975944326427
"1114","CU","L_L",4,66,-7.62485434998119
"1115","CU","L_L",4,70,19.717135038698
"1116","CU","L_L",4,71,-10.3933771350997
"1117","CU","L_L",4,72,-13.6576116783747
"1118","CU","L_L",4,73,-0.205589374761775
"1119","CU","L_L",4,74,-1.08074078425361
"1120","CU","L_L",4,75,-0.682431054261764
"1121","CU","L_L",4,76,-5.6258777496536
"1122","CU","L_L",4,77,-4.2899965637967
"1123","CU","L_L",4,78,-0.0972786191204749
"1124","CU","L_L",4,79,-3.89857821925768
